id,value
id_181,12.09827568311933
id_182,55.322622317880466
id_183,46.46578181309046
id_184,16.342605497591492
id_185,35.095118499545045
id_186,26.551760418572606
id_187,70.49316558525511
id_188,9.907177545308018
id_189,57.795267913944535
id_190,38.26317447753398
id_191,15.589957613638864
id_192,28.92716384117437
id_193,0.25450227274365556
id_194,18.646148192875884
id_195,1.3486339490495587
id_196,33.64763019698858
id_197,10.853823784923746
id_198,19.07212759005024
id_199,61.08919044417119
id_200,24.05504163005558
id_201,24.090056313039167
id_202,64.95695899500231
id_203,11.528111985218572
id_204,9.347748635592847
id_205,11.595973429581123
id_206,7.788239626319448
id_207,1.8353095624026439
id_208,123.92896897815376
id_209,20.32714308294678
id_210,15.616327336022511
id_211,13.922100427081203
id_212,36.78294171012084
id_213,36.05529307596604
id_214,19.27178872149438
id_215,34.25416467650824
id_216,77.45507297317933
id_217,0.5682354974983433
id_218,12.604790214307572
id_219,32.51164265602134
id_220,15.302680428718551
id_221,12.77147039039181
id_222,113.55628789782102
id_223,12.370483226251443
id_224,16.70835171291712
id_225,63.06109245528425
id_226,16.463008736465973
id_227,19.13109291030243
id_228,10.029890784747678
id_229,9.735818246847726
id_230,45.55578412693831
id_231,13.784172555322364
id_232,53.56715415146216
id_233,42.076622459104655
id_234,25.2296723087865
id_235,41.527053569867896
id_236,68.72679438072984
id_237,42.637296285448976
id_238,12.112475111848378
id_239,17.171261591687934
