id,value
id_105,39.067571246952205
id_106,29.60276335300688
id_107,9.302840388020869
id_108,7.868970691239607
id_109,76.52019036848452
id_110,47.26129978716587
id_111,18.102371771830462
id_112,27.706836861930576
id_113,16.939064861308587
id_114,12.41742668441605
id_115,27.10189363412911
id_116,27.146278072767892
id_117,7.7049559988922365
id_118,17.55673681818986
id_119,19.058804654046966
id_120,73.16775755753153
id_121,21.932352475649175
id_122,35.89172853163776
id_123,24.778987686525273
id_124,7.205436738168462
id_125,40.460080472378834
id_126,6.029163517040064
id_127,21.779770165955448
id_128,28.37360294538854
id_129,62.295986330944885
id_130,21.290851455957597
id_131,25.06302854318063
id_132,55.95051940813569
id_133,15.335914597132717
id_134,11.61674977824008
id_135,1.8397222588816105
id_136,14.557953571510456
id_137,57.23694092325336
id_138,16.38979050485911
id_139,5.847223961391496
id_140,26.487920289497325
id_141,25.270034625516924
id_142,44.48263428172129
id_143,30.6131465613065
id_144,17.494785022580384
id_145,27.381912301803553
id_146,12.624939977935151
id_147,51.25629541729062
id_148,19.976661805101454
id_149,41.2291543587984
id_150,12.600713648691674
id_151,8.0420817324996
id_152,25.32233854783588
id_153,7.206409232054117
id_154,18.57794767784243
id_155,40.14085431635616
id_156,8.642901306840306
id_157,34.45015186491288
id_158,7.886424538688814
id_159,18.523365745675243
id_160,41.425860580598254
id_161,18.350903891094553
id_162,15.077571503842472
id_163,9.501129648711444
id_164,50.780950354683625
id_165,29.20730476969583
id_166,1.5313381421309942
id_167,16.44871407375328
id_168,63.372658448679964
id_169,11.97787633880791
id_170,64.41032987684282
id_171,37.42832024940462
id_172,26.63294553434327
id_173,18.610414899890962
id_174,59.86830320038922
id_175,21.706398701873233
id_176,22.29773868541487
id_177,39.45318065483136
id_178,12.194790943122069
id_179,32.88235995873151
id_180,16.262764257430607
id_181,11.109160819844288
id_182,51.28047494994074
id_183,47.21649522219259
id_184,16.039134615059766
id_185,33.22932569863525
id_186,24.20954663886923
id_187,70.06492645772971
id_188,10.445818895698418
id_189,56.710859258884895
id_190,38.7874298651929
id_191,16.104791758983527
id_192,27.566577282693956
id_193,-0.39280292087923263
id_194,21.541388996969093
id_195,1.5475663618959485
id_196,35.81515977432803
id_197,12.02453803289445
id_198,20.587840746121767
id_199,63.35243334171609
id_200,26.3590943289823
id_201,26.433105436646162
id_202,63.035803529038986
id_203,11.933338661308309
id_204,9.293120134043258
id_205,11.506342233963503
id_206,6.902556229300852
id_207,2.4356946327694318
id_208,129.1331111220236
id_209,20.035540411771706
id_210,13.644369135025787
id_211,15.819096109359222
id_212,36.63761679137796
id_213,37.04711832163983
id_214,21.485018857530058
id_215,35.5972733598505
id_216,79.36135672632346
id_217,1.8591727793675443
id_218,13.812392017639752
id_219,31.326930297982294
id_220,15.977949240594512
id_221,12.759996318714638
id_222,113.86467961601225
id_223,12.296703494228979
id_224,16.34559259129271
id_225,57.995916025185835
id_226,14.709153690692933
id_227,20.323712612077863
id_228,10.884322429648572
id_229,9.940761150285649
id_230,46.00189239842017
id_231,12.015230571092586
id_232,55.66792601085342
id_233,38.86699923199511
id_234,21.594370597798367
id_235,42.19560685766023
id_236,70.50675431057638
id_237,44.16056082695954
id_238,2.083856817353647
id_239,17.331140420780514
