id,value
id_226,16.13895322464195
id_227,19.4939809342621
id_228,9.362444438361642
id_229,8.21799650557196
id_230,44.74208028120806
id_231,12.826932220094546
id_232,54.27802951589405
id_233,41.87491285205704
id_234,23.71484272369389
id_235,40.87500591428507
id_236,74.50180980961788
id_237,44.689554558086016
id_238,10.365365365306461
id_239,17.851364223777168
