id,value
id_190,38.32965578083767
id_191,15.110824423699462
id_192,28.458167251637406
id_193,1.6042376017461706
id_194,18.714592459132355
id_195,1.1200203835456648
id_196,34.469351934126976
id_197,11.015284740272648
id_198,19.66295718805104
id_199,62.29204021807908
id_200,25.266690882617485
id_201,24.516789288790225
id_202,65.62649828267277
id_203,12.40012922728218
id_204,9.278322676701839
id_205,11.149052737035717
id_206,7.129697657676719
id_207,2.2477670909463185
id_208,137.05155008676203
id_209,21.109364354329724
id_210,16.09172593855879
id_211,14.542750892845447
id_212,36.83659675497482
id_213,36.33882990000588
id_214,19.241502312425474
id_215,34.77545131397347
id_216,75.82620969346158
id_217,0.9577238897218514
id_218,12.770542385527142
id_219,31.53431815246394
id_220,15.66970642713295
id_221,12.216778978934116
id_222,105.43390574300125
id_223,12.083664788813007
id_224,16.79943859567184
id_225,65.08440587599861
id_226,16.509038809637257
id_227,19.26121242708457
id_228,9.849630722742173
id_229,8.248274034286707
id_230,44.47798222949754
id_231,12.54977985229503
id_232,53.255252557647225
id_233,41.469091205617765
id_234,23.689155004327578
id_235,41.13234934968703
id_236,71.09252358581853
id_237,44.961655548715726
id_238,10.51084440033308
id_239,17.707074800448805
